site,tree,lat,year,Date,DD,Growth,Survival,Live
9,41,62.62595466,1976,124.6838447,135.6791885,53.8970536,0.987914577,1
9,42,62.62595466,1976,139.2475877,134.3094034,58.94452852,0.999918318,1
9,43,62.62595466,1976,136.6450824,130.4925882,55.35047531,0.998615743,1
9,44,62.62595466,1976,129.3582043,137.2411537,42.54798743,0.88031214,1
9,45,62.62595466,1976,141.4945809,133.1882306,43.26528264,0.877340895,0
9,41,62.62595466,1978,124.977742,134.4988223,52.73698417,0.981434452,1
9,42,62.62595466,1978,133.5642395,140.8973827,55.79260819,0.999767655,1
9,43,62.62595466,1978,132.9630655,134.0076775,49.11575182,0.993153098,1
9,44,62.62595466,1978,129.8381029,138.0972839,46.25332686,0.967160763,1
9,45,62.62595466,1978,NA,NA,NA,0.980852417,0
9,41,62.62595466,1980,126.842958,134.4106714,51.42326423,0.976866886,1
9,42,62.62595466,1980,136.1430602,137.609133,57.00941605,0.999844627,1
9,43,62.62595466,1980,134.0926409,134.099327,46.46760852,0.981944599,1
9,44,62.62595466,1980,132.0387271,133.3081807,48.32134238,0.981868156,1
9,45,62.62595466,1980,NA,NA,NA,0.959109423,0
9,41,62.62595466,1982,123.5908054,137.051267,51.5694015,0.974418823,1
9,42,62.62595466,1982,136.6041725,137.4780496,53.7852832,0.999555228,1
9,43,62.62595466,1982,134.2755605,136.6524921,48.48038401,0.991067585,1
9,44,62.62595466,1982,130.7654832,134.2431299,47.22330086,0.974857022,1
9,45,62.62595466,1982,NA,NA,NA,0.972095488,0
9,41,62.62595466,1984,123.2201976,138.2710782,51.24656145,0.972526426,1
9,42,62.62595466,1984,134.5335101,140.0635505,53.7477976,0.99956001,1
9,43,62.62595466,1984,133.0561915,138.7826922,48.01214765,0.990032792,1
9,44,62.62595466,1984,131.6808708,134.1904016,49.46305322,0.985790044,1
9,45,62.62595466,1984,NA,NA,NA,0.994098344,0
9,41,62.62595466,1986,122.2390773,141.2260457,48.69291624,0.953449354,1
9,42,62.62595466,1986,133.9958062,142.3456081,58.43229098,0.999893541,1
9,43,62.62595466,1986,132.2677335,139.8743854,47.67520113,0.987942973,1
9,44,62.62595466,1986,130.5042637,136.7498435,40.6748107,0.844217097,1
9,45,62.62595466,1986,NA,NA,NA,0.97073655,0
9,41,62.62595466,1988,125.1545806,138.5462396,53.21657572,0.985831857,1
9,42,62.62595466,1988,132.5457278,141.1546213,55.61933377,0.999696198,1
9,43,62.62595466,1988,133.2585938,136.2025403,49.27132677,0.99186948,1
9,44,62.62595466,1988,129.3195687,137.3267383,45.83526855,0.961357968,0
9,45,62.62595466,1988,NA,NA,NA,0.954617489,0
9,41,62.62595466,1990,122.7776147,140.3262542,49.45914072,0.953085924,1
9,42,62.62595466,1990,133.1816945,143.9616009,53.9490051,0.999575499,1
9,43,62.62595466,1990,131.9291471,141.0555697,46.61819686,0.984204671,1
9,44,62.62595466,1990,NA,NA,NA,0.958914726,0
9,45,62.62595466,1990,NA,NA,NA,0.970989652,0
9,41,62.62595466,1992,122.972948,140.4993353,48.56773129,0.930005002,1
9,42,62.62595466,1992,132.7814688,142.6085692,54.1626203,0.999643478,1
9,43,62.62595466,1992,130.1757394,142.9940639,49.5601711,0.992696023,1
9,44,62.62595466,1992,NA,NA,NA,0.992656495,0
9,45,62.62595466,1992,NA,NA,NA,0.897344725,0
9,41,62.62595466,1994,122.3060563,142.1261839,47.69232171,0.925238656,1
9,42,62.62595466,1994,132.6370637,143.1325489,62.19601902,0.999964953,1
9,43,62.62595466,1994,129.3035605,145.3207703,44.85652842,0.970596653,1
9,44,62.62595466,1994,NA,NA,NA,0.955462582,0
9,45,62.62595466,1994,NA,NA,NA,0.977567682,0
9,41,62.62595466,1996,119.4872339,146.3961727,42.02071598,0.713025654,0
9,42,62.62595466,1996,131.7954407,145.9336802,53.309668,0.999497592,1
9,43,62.62595466,1996,129.529139,142.7690451,48.97610808,0.990242445,1
9,44,62.62595466,1996,NA,NA,NA,0.952490239,0
9,45,62.62595466,1996,NA,NA,NA,0.97870508,0
9,41,62.62595466,1998,NA,NA,NA,0.957710231,0
9,42,62.62595466,1998,132.5885869,144.6823887,54.08391142,0.999521379,1
9,43,62.62595466,1998,129.0727275,146.222984,43.06418438,0.95992393,1
9,44,62.62595466,1998,NA,NA,NA,0.848078994,0
9,45,62.62595466,1998,NA,NA,NA,0.770282086,0
9,41,62.62595466,2000,NA,NA,NA,0.980921265,0
9,42,62.62595466,2000,129.7585686,148.6813338,55.15825758,0.99972201,1
9,43,62.62595466,2000,127.2085254,148.0765754,43.13991075,0.954580957,1
9,44,62.62595466,2000,NA,NA,NA,0.855574071,0
9,45,62.62595466,2000,NA,NA,NA,0.920427272,0
9,41,62.62595466,2002,NA,NA,NA,0.981889551,0
9,42,62.62595466,2002,131.0960196,145.8053553,64.04251134,0.999985046,1
9,43,62.62595466,2002,125.1846126,149.1393921,46.65691614,0.981657697,1
9,44,62.62595466,2002,NA,NA,NA,0.942388124,0
9,45,62.62595466,2002,NA,NA,NA,0.946927216,0
9,41,62.62595466,2004,NA,NA,NA,0.811493242,0
9,42,62.62595466,2004,128.9600604,148.7209872,53.09665439,0.999491852,1
9,43,62.62595466,2004,129.3386069,144.1287268,48.76842179,0.99121855,1
9,44,62.62595466,2004,NA,NA,NA,0.925169038,0
9,45,62.62595466,2004,NA,NA,NA,0.76838722,0
9,41,62.62595466,2006,NA,NA,NA,0.975789066,0
9,42,62.62595466,2006,127.6058451,151.2223404,57.21530694,0.99985823,1
9,43,62.62595466,2006,130.2043135,144.8123283,50.00679198,0.993388686,1
9,44,62.62595466,2006,NA,NA,NA,0.877893725,0
9,45,62.62595466,2006,NA,NA,NA,0.946826055,0
10,46,64.04294623,1970,129.579878,140.4016635,45.59916688,0.953683567,1
10,47,64.04294623,1970,127.8382014,140.7197972,45.90746163,0.984763278,1
10,48,64.04294623,1970,125.2835543,142.4216577,52.6062846,0.998805032,1
10,49,64.04294623,1970,122.7508532,145.4940139,38.04576637,0.705440916,1
10,50,64.04294623,1970,121.1130433,143.402584,50.4670983,0.980329735,1
10,46,64.04294623,1972,125.5562524,140.8114584,46.41929254,0.966342638,1
10,47,64.04294623,1972,125.4086335,141.8899297,46.95120095,0.988882549,1
10,48,64.04294623,1972,127.998398,141.055684,49.21686446,0.9964125,1
10,49,64.04294623,1972,123.4405346,142.8738975,44.00611375,0.928157748,1
10,50,64.04294623,1972,124.4306822,138.7767195,47.24992063,0.942906958,1
10,46,64.04294623,1974,125.1897692,141.0411814,43.67125983,0.918590194,1
10,47,64.04294623,1974,126.3308659,143.7243138,47.35187264,0.987113854,1
10,48,64.04294623,1974,121.7701046,147.2472628,48.01788364,0.994673784,1
10,49,64.04294623,1974,122.6752603,143.2019843,40.50867105,0.85446132,1
10,50,64.04294623,1974,121.5339513,142.6230808,51.02122524,0.982159953,1
10,46,64.04294623,1976,127.8696663,144.78636,52.90412574,0.994642954,1
10,47,64.04294623,1976,123.9457839,146.878228,51.19465329,0.996659324,1
10,48,64.04294623,1976,122.9540629,145.943899,47.77178364,0.994433129,1
10,49,64.04294623,1976,124.0485472,143.5421281,43.90397757,0.933854128,1
10,50,64.04294623,1976,118.5480025,148.1710923,47.55204483,0.952235559,1
10,46,64.04294623,1978,124.8955846,149.3672047,49.73134675,0.987465505,1
10,47,64.04294623,1978,123.9311975,148.5715721,41.58249563,0.941403358,1
10,48,64.04294623,1978,123.5646149,145.6655481,53.92741423,0.999170708,1
10,49,64.04294623,1978,121.9331164,146.3119781,37.29050617,0.658158465,1
10,50,64.04294623,1978,119.3383482,144.94379,49.44150096,0.969343295,1
10,46,64.04294623,1980,123.7756783,148.5252493,42.21442158,0.892684312,1
10,47,64.04294623,1980,123.1474585,147.4395338,48.12571433,0.991260365,1
10,48,64.04294623,1980,124.1165199,144.1184417,55.69112488,0.999458895,1
10,49,64.04294623,1980,120.1371136,149.3933704,40.50658352,0.831378935,1
10,50,64.04294623,1980,117.2649211,147.723467,53.10303688,0.989101141,1
10,46,64.04294623,1982,123.5132728,148.6190553,39.29985139,0.738246641,1
10,47,64.04294623,1982,122.1052388,152.028284,52.18990752,0.9972393,1
10,48,64.04294623,1982,123.1137712,145.9823573,54.27498624,0.999324938,1
10,49,64.04294623,1982,121.6799553,146.5728306,41.86688471,0.884221738,1
10,50,64.04294623,1982,118.119453,148.7012891,47.18729644,0.943647863,1
10,46,64.04294623,1984,123.3967155,149.8262038,44.3552903,0.924924945,1
10,47,64.04294623,1984,124.2758903,148.4926962,43.35182306,0.959686976,1
10,48,64.04294623,1984,119.5129418,150.17482,49.65899865,0.997015988,1
10,49,64.04294623,1984,121.0775467,148.576784,36.97898385,0.629358608,1
10,50,64.04294623,1984,118.3218872,148.5017468,44.0646463,0.867957318,1
10,46,64.04294623,1986,123.4069684,148.0298265,45.86759032,0.958145253,1
10,47,64.04294623,1986,121.3011604,152.5116023,44.72816677,0.975569599,1
10,48,64.04294623,1986,119.940453,151.1334114,42.74811877,0.974812096,1
10,49,64.04294623,1986,118.2079447,151.3682617,43.60389416,0.933642355,0
10,50,64.04294623,1986,116.9451724,150.2687015,46.2240159,0.919490947,1
10,46,64.04294623,1988,121.0993732,151.2756236,41.94649392,0.84787691,1
10,47,64.04294623,1988,124.7449059,148.3786294,48.25624608,0.988753869,1
10,48,64.04294623,1988,123.7146931,146.2782454,50.18014338,0.997391171,1
10,49,64.04294623,1988,NA,NA,NA,0.78484371,0
10,50,64.04294623,1988,119.9625016,150.2288927,47.5787414,0.951881979,1
10,46,64.04294623,1990,122.1617957,151.7968062,50.33044542,0.988480428,1
10,47,64.04294623,1990,118.0152129,157.0115672,39.13651108,0.896811065,0
10,48,64.04294623,1990,120.5513875,152.1908192,49.63741592,0.997233396,1
10,49,64.04294623,1990,NA,NA,NA,0.608166976,0
10,50,64.04294623,1990,115.6834638,150.8499088,48.29528768,0.958391862,1
10,46,64.04294623,1992,122.5114638,149.9678581,44.38925363,0.934138343,1
10,47,64.04294623,1992,NA,NA,NA,0.974534754,0
10,48,64.04294623,1992,119.046612,154.6183323,46.84106335,0.994455245,1
10,49,64.04294623,1992,NA,NA,NA,0.897759662,0
10,50,64.04294623,1992,114.8581265,154.3497474,46.02008725,0.925520461,1
10,46,64.04294623,1994,121.5633775,153.870352,46.56439954,0.963164007,1
10,47,64.04294623,1994,NA,NA,NA,0.99485238,0
10,48,64.04294623,1994,117.8455431,155.2166739,47.69444933,0.995089491,1
10,49,64.04294623,1994,NA,NA,NA,0.863983134,0
10,50,64.04294623,1994,112.8834501,156.9101944,40.9278538,0.742122602,1
10,46,64.04294623,1996,118.8048492,157.7316875,46.65456229,0.968553012,1
10,47,64.04294623,1996,NA,NA,NA,0.981895779,0
10,48,64.04294623,1996,119.2563536,153.3129118,51.22587147,0.997962189,1
10,49,64.04294623,1996,NA,NA,NA,0.35171211,0
10,50,64.04294623,1996,115.100772,154.0973969,51.95712241,0.987203971,1
10,46,64.04294623,1998,121.4772286,152.7226742,47.93528035,0.977242213,1
10,47,64.04294623,1998,NA,NA,NA,0.98852543,0
10,48,64.04294623,1998,118.2516107,154.9615085,49.608443,0.997073789,1
10,49,64.04294623,1998,NA,NA,NA,0.940239405,0
10,50,64.04294623,1998,115.2638155,156.7675831,48.7608888,0.970062052,1
10,46,64.04294623,2000,119.3977957,159.9413472,48.83297843,0.979481435,1
10,47,64.04294623,2000,NA,NA,NA,0.984395528,0
10,48,64.04294623,2000,118.2887314,154.7516626,46.02779236,0.991875383,1
10,49,64.04294623,2000,NA,NA,NA,0.422436988,0
10,50,64.04294623,2000,113.5617025,159.4204711,48.20218375,0.962228116,1
10,46,64.04294623,2002,119.7038932,156.7165262,48.22547175,0.976092022,1
10,47,64.04294623,2002,NA,NA,NA,0.910376553,0
10,48,64.04294623,2002,116.3907207,156.4039111,52.02089158,0.998367532,1
10,49,64.04294623,2002,NA,NA,NA,0.758708112,0
10,50,64.04294623,2002,114.6153725,156.058605,49.85673933,0.977014111,1
10,46,64.04294623,2004,118.7476556,157.8751507,43.90725611,0.92508643,1
10,47,64.04294623,2004,NA,NA,NA,0.959961679,0
10,48,64.04294623,2004,118.4892452,158.7664483,43.49747885,0.980022559,1
10,49,64.04294623,2004,NA,NA,NA,0.787908068,0
10,50,64.04294623,2004,113.4299014,158.2231578,48.56493742,0.954379503,1
10,46,64.04294623,2006,119.2800869,157.1002295,40.05327508,0.802445173,1
10,47,64.04294623,2006,NA,NA,NA,0.973987419,0
10,48,64.04294623,2006,115.1017875,161.5535136,51.32029653,0.99810986,1
10,49,64.04294623,2006,NA,NA,NA,0.704667927,0
10,50,64.04294623,2006,111.7927457,159.5858738,46.56420574,0.924725657,1
11,51,64.42593897,1970,132.1572272,138.8611617,61.8194135,0.999517426,1
11,52,64.42593897,1970,131.1230301,137.2116397,64.26564632,0.999983528,1
11,53,64.42593897,1970,134.351204,138.4802419,53.81451644,0.999516064,1
11,54,64.42593897,1970,130.0474664,141.2091912,55.45073851,0.998487704,1
11,55,64.42593897,1970,125.5150039,138.8574231,62.41105419,0.999887922,1
11,51,64.42593897,1972,130.3235917,144.4771626,60.43270626,0.999337308,1
11,52,64.42593897,1972,127.531324,142.6604585,64.6369089,0.999983732,1
11,53,64.42593897,1972,132.1946268,142.6415229,56.11822639,0.999740078,1
11,54,64.42593897,1972,129.2327023,140.1583312,58.2373289,0.99946354,1
11,55,64.42593897,1972,124.0711409,140.3374403,63.21953131,0.999932286,1
11,51,64.42593897,1974,132.8289962,139.5251148,58.70454639,0.998336701,1
11,52,64.42593897,1974,130.7438069,142.3993295,62.10369076,0.999970733,1
11,53,64.42593897,1974,134.575256,142.2358668,51.76312143,0.999049991,1
11,54,64.42593897,1974,131.0423781,142.3083555,58.34538684,0.999368612,1
11,55,64.42593897,1974,120.1675735,142.1534367,63.64069721,0.999944466,1
11,51,64.42593897,1976,124.9870886,146.2641682,55.28097051,0.996264195,1
11,52,64.42593897,1976,130.4348911,143.7186428,58.24701552,0.999903176,1
11,53,64.42593897,1976,132.9495169,141.1732881,49.43285455,0.998233997,1
11,54,64.42593897,1976,129.2276157,142.7841578,58.39729358,0.999419583,1
11,55,64.42593897,1976,118.0586958,149.2818664,63.09082053,0.999918007,1
11,51,64.42593897,1978,130.9007797,144.1287804,61.70148872,0.999497073,1
11,52,64.42593897,1978,128.4029796,143.3042593,68.73658589,0.999996241,1
11,53,64.42593897,1978,131.868156,143.3410382,51.84879291,0.999251266,1
11,54,64.42593897,1978,123.335422,150.0182824,53.79123067,0.997799675,1
11,55,64.42593897,1978,119.2709777,145.4931486,58.81718812,0.999722843,1
11,51,64.42593897,1980,129.8086861,144.3931828,60.08880049,0.999192507,1
11,52,64.42593897,1980,129.7655116,143.2834926,66.2742304,0.99998889,1
11,53,64.42593897,1980,130.8518762,147.7865296,50.03379486,0.998190886,1
11,54,64.42593897,1980,129.7792172,142.109101,59.80729747,0.999606145,1
11,55,64.42593897,1980,120.3165459,147.4826514,61.20862663,0.999836571,1
11,51,64.42593897,1982,129.3532301,145.5687237,62.95538209,0.9996096,1
11,52,64.42593897,1982,128.4419128,143.5933702,62.95840117,0.999977659,1
11,53,64.42593897,1982,132.7048903,144.0274242,50.61847366,0.999002342,1
11,54,64.42593897,1982,127.9053766,146.2201802,54.16461288,0.997393711,1
11,55,64.42593897,1982,122.0114109,144.560884,61.86737452,0.999883223,1
11,51,64.42593897,1984,129.2830654,144.9590283,63.05073913,0.999607042,1
11,52,64.42593897,1984,127.6254773,145.7483121,60.26183884,0.99993508,1
11,53,64.42593897,1984,129.2435468,145.8866678,53.11699218,0.999437132,1
11,54,64.42593897,1984,124.6547235,151.2807234,51.40245589,0.994442854,1
11,55,64.42593897,1984,118.5492115,148.7066748,64.36673123,0.999951315,1
11,51,64.42593897,1986,128.1700218,149.6437947,62.36467732,0.999532975,1
11,52,64.42593897,1986,127.622818,144.5157696,62.17835281,0.999970676,1
11,53,64.42593897,1986,128.3381179,149.7801101,55.93389306,0.999761349,1
11,54,64.42593897,1986,128.3943853,144.9068229,58.17899117,0.999378827,1
11,55,64.42593897,1986,118.8175925,148.8495777,61.31922354,0.999857618,1
11,51,64.42593897,1988,128.128948,147.3144561,64.7131816,0.999803907,1
11,52,64.42593897,1988,127.0406197,147.2732997,61.36773933,0.999958326,1
11,53,64.42593897,1988,131.3145284,147.8129275,54.39547756,0.999595403,1
11,54,64.42593897,1988,128.445367,146.2261982,53.36144759,0.99676155,1
11,55,64.42593897,1988,120.0893238,146.8997976,64.1017784,0.999946627,1
11,51,64.42593897,1990,126.2159838,151.0119688,62.00534691,0.999497653,1
11,52,64.42593897,1990,125.7719775,151.9240548,69.23142507,0.999995881,1
11,53,64.42593897,1990,126.5200986,151.4479923,47.8783101,0.996886356,1
11,54,64.42593897,1990,126.3916925,149.7657192,53.30341331,0.996849073,1
11,55,64.42593897,1990,117.1850166,152.6868418,62.71488414,0.999911615,1
11,51,64.42593897,1992,127.9115482,150.2950263,57.67005276,0.998220855,1
11,52,64.42593897,1992,127.4690016,148.7087273,61.63448247,0.99996544,1
11,53,64.42593897,1992,126.1499993,152.9867782,48.95968197,0.998023697,1
11,54,64.42593897,1992,126.6374342,148.1593411,58.94770164,0.999525699,1
11,55,64.42593897,1992,119.1040341,150.517684,61.15396377,0.999845526,1
11,51,64.42593897,1994,125.1342403,153.0527186,62.79655156,0.99961958,1
11,52,64.42593897,1994,126.4012934,151.2730461,66.01728571,0.999990021,1
11,53,64.42593897,1994,126.2498486,153.9241664,52.24583177,0.99925246,1
11,54,64.42593897,1994,124.0278284,153.7848328,55.37702839,0.998728956,1
11,55,64.42593897,1994,117.2090649,152.1559146,62.59308993,0.999897085,1
11,51,64.42593897,1996,124.7716324,154.969519,59.09346494,0.998761205,1
11,52,64.42593897,1996,124.1293763,152.3074147,66.10383791,0.99998821,1
11,53,64.42593897,1996,123.9322148,158.8578019,52.29680705,0.999298255,1
11,54,64.42593897,1996,124.6650037,151.9006099,57.35536174,0.999142545,1
11,55,64.42593897,1996,114.647735,156.847706,60.68360948,0.999831956,1
11,51,64.42593897,1998,125.1417718,153.4187316,53.3833711,0.993722357,1
11,52,64.42593897,1998,123.5638294,153.9792245,61.52525264,0.999956685,1
11,53,64.42593897,1998,124.7977896,156.5639343,50.33045201,0.998539418,1
11,54,64.42593897,1998,124.0527767,154.3241126,54.68995376,0.998028453,1
11,55,64.42593897,1998,117.0307985,151.2074134,56.49015074,0.999469425,1
11,51,64.42593897,2000,127.3774752,155.4015489,57.18521155,0.998063045,1
11,52,64.42593897,2000,120.2887259,156.1651484,60.88497058,0.999954584,1
11,53,64.42593897,2000,125.4671645,157.4474618,52.27858251,0.99907463,1
11,54,64.42593897,2000,122.3399078,155.3837457,53.88592348,0.997734271,1
11,55,64.42593897,2000,115.4173349,152.7949136,58.48116019,0.99967612,1
11,51,64.42593897,2002,125.4604515,155.3127251,62.67617652,0.999615163,1
11,52,64.42593897,2002,120.7697534,156.255079,62.15089116,0.999964801,1
11,53,64.42593897,2002,124.9648823,154.8918545,46.62411042,0.996002058,1
11,54,64.42593897,2002,120.2087759,156.5510054,50.31014812,0.993653717,1
11,55,64.42593897,2002,116.7066475,154.7466547,61.86153291,0.9999094,1
11,51,64.42593897,2004,122.1866919,158.5936463,54.86538952,0.995529765,1
11,52,64.42593897,2004,120.7111846,159.5151384,63.54641743,0.999976423,1
11,53,64.42593897,2004,126.3426371,154.3443679,46.03489331,0.995079754,1
11,54,64.42593897,2004,120.9260785,161.4400308,53.01455015,0.996757099,1
11,55,64.42593897,2004,115.1253335,158.9660909,63.43402517,0.999930277,1
11,51,64.42593897,2006,121.508537,164.2273413,60.07977994,0.999093939,1
11,52,64.42593897,2006,122.7129621,159.1623998,64.20024079,0.999984507,1
11,53,64.42593897,2006,125.2087496,158.2725529,53.12716544,0.999264076,1
11,54,64.42593897,2006,120.2167326,160.6614713,51.53169414,0.99626468,1
11,55,64.42593897,2006,115.4371189,156.3634703,58.51464031,0.999655097,1
12,56,64.91743477,1970,113.9681428,131.3852051,46.18406837,0.990651335,1
12,57,64.91743477,1970,125.0411188,130.5015465,53.60179455,0.999024416,1
12,58,64.91743477,1970,122.2546498,133.6163409,37.85339906,0.961705032,1
12,59,64.91743477,1970,130.3246555,129.0534692,49.13057522,0.994436282,1
12,60,64.91743477,1970,119.0253421,132.9895365,47.79756337,0.992487417,1
12,56,64.91743477,1972,114.3604711,134.0789144,45.66281796,0.990306954,1
12,57,64.91743477,1972,122.9772601,132.570041,48.55710725,0.995923763,1
12,58,64.91743477,1972,123.431105,133.3578383,38.61974276,0.974304505,1
12,59,64.91743477,1972,128.0089446,135.7446047,43.64631055,0.978135234,1
12,60,64.91743477,1972,116.6207459,133.435076,44.46691849,0.985181897,1
12,56,64.91743477,1974,114.8547794,133.6059699,44.82836011,0.988569479,1
12,57,64.91743477,1974,123.4423968,131.0181444,49.74354121,0.997610465,1
12,58,64.91743477,1974,121.5323571,132.8727973,35.73195798,0.923564302,0
12,59,64.91743477,1974,128.7631445,133.3349371,50.7432217,0.997195657,1
12,60,64.91743477,1974,118.5340112,132.2123215,54.75922717,0.999160357,1
12,56,64.91743477,1976,113.866947,134.2762521,43.83811594,0.981898821,1
12,57,64.91743477,1976,121.7842804,139.7256712,47.99340459,0.994429583,1
12,58,64.91743477,1976,NA,NA,NA,0.952524778,0
12,59,64.91743477,1976,126.8329464,134.211894,44.97245268,0.986361553,1
12,60,64.91743477,1976,115.4192457,134.5077277,46.86483258,0.991792787,1
12,56,64.91743477,1978,115.538758,133.5611821,46.80000437,0.992442891,1
12,57,64.91743477,1978,120.70991,133.0610382,52.13283107,0.998722491,1
12,58,64.91743477,1978,NA,NA,NA,0.993895995,0
12,59,64.91743477,1978,125.8198238,136.4430292,44.59207678,0.984012515,1
12,60,64.91743477,1978,116.8044553,135.863523,45.7571361,0.988598274,1
12,56,64.91743477,1980,113.61949,135.4857112,46.75411123,0.993238478,1
12,57,64.91743477,1980,120.1924261,136.4403415,52.84748078,0.998926494,1
12,58,64.91743477,1980,NA,NA,NA,0.979589054,0
12,59,64.91743477,1980,122.8895129,137.973298,50.78458447,0.997793255,1
12,60,64.91743477,1980,115.643718,137.9260433,43.13384387,0.976389288,1
12,56,64.91743477,1982,110.5541595,138.1933296,43.31053511,0.979505615,1
12,57,64.91743477,1982,119.3878169,139.773973,50.09450363,0.998046607,1
12,58,64.91743477,1982,NA,NA,NA,0.989949725,0
12,59,64.91743477,1982,126.9992325,137.5949177,44.7526727,0.978376577,1
12,60,64.91743477,1982,115.5011452,136.9461602,45.00180531,0.985784835,1
12,56,64.91743477,1984,108.0810189,141.3753131,47.52229233,0.993903017,1
12,57,64.91743477,1984,121.9477616,134.6676622,42.96832954,0.975512048,1
12,58,64.91743477,1984,NA,NA,NA,0.96076169,0
12,59,64.91743477,1984,123.8462621,138.5101853,40.53453513,0.945786264,1
12,60,64.91743477,1984,114.8262927,141.0480049,47.1847274,0.99181898,1
12,56,64.91743477,1986,111.5880483,141.5220897,47.29117594,0.993906733,1
12,57,64.91743477,1986,119.2082498,142.0365996,46.95549744,0.993887267,1
12,58,64.91743477,1986,NA,NA,NA,0.978806401,0
12,59,64.91743477,1986,123.2724285,140.0688926,45.13766575,0.986617445,1
12,60,64.91743477,1986,114.6697193,138.072755,49.00481936,0.995320306,1
12,56,64.91743477,1988,109.1036877,139.1089653,49.37768912,0.996650635,1
12,57,64.91743477,1988,117.8141814,140.9230086,47.67684265,0.992563432,1
12,58,64.91743477,1988,NA,NA,NA,0.971071442,0
12,59,64.91743477,1988,123.5582256,142.3782365,42.67166975,0.966266763,1
12,60,64.91743477,1988,113.7252225,139.7354917,53.147926,0.998893985,1
12,56,64.91743477,1990,109.2041407,145.7340748,41.00736031,0.959891282,1
12,57,64.91743477,1990,121.3036673,141.7671178,53.92014822,0.999206668,1
12,58,64.91743477,1990,NA,NA,NA,0.984325649,0
12,59,64.91743477,1990,123.8630255,141.5448639,43.46137286,0.976045178,1
12,60,64.91743477,1990,112.8161258,143.4499575,43.06099888,0.970248651,1
12,56,64.91743477,1992,110.6655721,144.5500508,46.27423944,0.990721725,1
12,57,64.91743477,1992,116.9006664,146.4087968,50.02099466,0.997161122,1
12,58,64.91743477,1992,NA,NA,NA,0.886981742,0
12,59,64.91743477,1992,123.4760399,142.5337733,40.79554847,0.950335405,1
12,60,64.91743477,1992,113.2497488,142.9641253,48.02149047,0.993143854,1
12,56,64.91743477,1994,111.6738721,139.0714837,46.75839097,0.993708506,1
12,57,64.91743477,1994,119.2575234,141.6304364,45.15144936,0.990386606,1
12,58,64.91743477,1994,NA,NA,NA,0.968302149,0
12,59,64.91743477,1994,123.3093623,143.7008924,41.40672623,0.953821742,1
12,60,64.91743477,1994,113.256878,145.5446833,51.90220513,0.997867125,1
12,56,64.91743477,1996,108.0105959,145.3988946,46.2361897,0.992197718,1
12,57,64.91743477,1996,117.9332351,146.7057884,46.30418194,0.990814104,1
12,58,64.91743477,1996,NA,NA,NA,0.982306754,0
12,59,64.91743477,1996,122.9783621,144.0499988,39.66451652,0.923779094,1
12,60,64.91743477,1996,111.33726,145.0124848,49.32481417,0.996086515,1
12,56,64.91743477,1998,107.3953276,147.087195,40.63495535,0.95627427,1
12,57,64.91743477,1998,117.0393954,147.1740679,44.1624052,0.985584036,1
12,58,64.91743477,1998,NA,NA,NA,0.901447895,0
12,59,64.91743477,1998,120.7037052,148.2733266,45.49855537,0.987456155,1
12,60,64.91743477,1998,112.155703,147.7144597,45.71594144,0.985152978,1
12,56,64.91743477,2000,110.6916119,145.1392462,47.08814289,0.993834176,1
12,57,64.91743477,2000,117.9803623,144.4935303,41.64579168,0.96419592,1
12,58,64.91743477,2000,NA,NA,NA,0.917609882,0
12,59,64.91743477,2000,118.292094,150.7651154,45.52134826,0.987032384,1
12,60,64.91743477,2000,110.7518363,149.7226757,48.45135781,0.994597111,1
12,56,64.91743477,2002,108.2766762,148.1833541,43.7793726,0.984193971,1
12,57,64.91743477,2002,113.5103396,153.1494309,42.87382651,0.974846149,1
12,58,64.91743477,2002,NA,NA,NA,0.921289039,0
12,59,64.91743477,2002,120.3595209,145.3881441,42.79793874,0.971311089,1
12,60,64.91743477,2002,108.9483541,151.9126713,41.00753066,0.954428879,1
12,56,64.91743477,2004,107.3332318,146.6392574,49.86093388,0.997320825,1
12,57,64.91743477,2004,114.6504186,150.8972998,49.08060546,0.996766159,1
12,58,64.91743477,2004,NA,NA,NA,0.912422397,0
12,59,64.91743477,2004,119.5658916,151.0440149,44.05229636,0.978237124,1
12,60,64.91743477,2004,109.9435747,150.0331464,41.72977186,0.962596169,1
12,56,64.91743477,2006,105.4807054,152.1498071,41.17656543,0.957936484,1
12,57,64.91743477,2006,115.3041607,148.071153,43.58631681,0.98310383,1
12,58,64.91743477,2006,NA,NA,NA,0.933495375,0
12,59,64.91743477,2006,118.5610548,150.5784596,40.01709655,0.938032095,1
12,60,64.91743477,2006,110.0663853,148.4735471,49.47155125,0.995799027,1
13,61,65.42820967,1970,130.3245016,127.630818,53.27584632,0.997444667,1
13,62,65.42820967,1970,133.2082249,130.6122705,55.90172617,0.999675784,1
13,63,65.42820967,1970,141.3206134,129.9867271,48.19401547,0.993425838,1
13,64,65.42820967,1970,138.7278242,133.2242174,65.06388376,0.999988127,1
13,65,65.42820967,1970,143.2182719,128.5044421,48.05593094,0.985126531,1
13,61,65.42820967,1972,129.5711673,128.0180346,55.02537644,0.998738394,1
13,62,65.42820967,1972,132.5844699,130.2142718,60.99729332,0.99993837,1
13,63,65.42820967,1972,137.9714142,132.54831,46.44165185,0.989063843,1
13,64,65.42820967,1972,142.1453914,128.7156737,61.63602524,0.999969959,1
